Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-56621	TGF-beta stimulation in ovarian cancer cells	methylation profiling by array	Homo sapiens	12	2015-04-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56621/E-GEOD-56621.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56621/
E-GEOD-63315	Narrow-band UVB phototherapy reverses DNA methylation changes in psoriatic epidermis	methylation profiling by array	Homo sapiens	47	2015-04-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63315/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63315/
E-GEOD-67444	Multigenerational epigenetic inheritance in humans: DNA methylation changes associated with maternal exposure to lead can be transmitted to the grandchildren	methylation profiling by array	Homo sapiens	70	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67444/E-GEOD-67444.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67444/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-67444/
E-GEOD-66881	ALK-dependent transcription factor networks are associated with epigenomic alterations of DNA methylation in ALCL	methylation profiling by array	Homo sapiens	10	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66881/E-GEOD-66881.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-66881/
E-GEOD-63670	Whole genome expression and DNA methylation analysis of matched primary-metastases medulloblastomas	transcription profiling by array, methylation profiling by array	Homo sapiens	49	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63670/E-GEOD-63670.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63670/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63670/
E-GEOD-63669	DNA methylation of matched primary-metastases medulloblastomas	methylation profiling by array	Homo sapiens	27	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63669/E-GEOD-63669.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63669/E-GEOD-63669.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63669/
E-GEOD-62219	Age-associated DNA methylation changes within 5 years after birth in human blood leukocytes	methylation profiling by array	Homo sapiens	60	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62219/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62219/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62219/
E-GEOD-67419	Epigenome Analysis of Post-Mortem Human Temporal Pole Brain Tissue	methylation profiling by array	Homo sapiens	24	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67419/E-GEOD-67419.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67419/E-GEOD-67419.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-67419/
E-GEOD-66210	Epigenome analysis of first trimester CVS samples from normal and Trisomy 13,18,21 pregnancies, and maternal whole blood samples	methylation profiling by array	Homo sapiens	60	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66210/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66210/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-66210/
E-GEOD-65087	Differential epigenetic effect of cold plasma on MCF-7 and MDA-MB-231 breast cancer cells	methylation profiling by array	Homo sapiens	4	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65087/E-GEOD-65087.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65087/
E-GEOD-65086	Genome-wide analysis of gene methylation by effect of cold plasma on breast cell line MCF-7	methylation profiling by array	Homo sapiens	2	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65086/E-GEOD-65086.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65086/
E-GEOD-65085	Genome-wide analysis of gene methylation by effect of cold plasma on breast cell line MDA-MB-231	methylation profiling by array	Homo sapiens	2	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65085/E-GEOD-65085.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65085/
E-GEOD-56851	Increased Risk of Genetic and Epigenetic Instability in Human Embryonic Stem Cells Associated with Specific Culture Conditions	transcription profiling by array, genotyping by array, comparative genomic hybridization by array, methylation profiling by array	Homo sapiens	192	2015-03-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56851/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56851/
E-GEOD-34982	Increased Risk of Genetic and Epigenetic Instability in Human Embryonic Stem Cells Associated with Specific Culture Conditions I	genotyping by array, transcription profiling by array, comparative genomic hybridization by array, methylation profiling by array	Homo sapiens	183	2015-03-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-34982/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-34982/
E-GEOD-67331	DNA methylation profiling of human THP-1 monocytes stimulated with arachidonic acid (AA) or oleic acid (OA) and controls	methylation profiling by array	Homo sapiens	7	2015-03-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67331/E-GEOD-67331.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-67331/
E-GEOD-67097	Epigenome analysis of squamous cell carcinoma samples	methylation profiling by array	Homo sapiens	13	2015-03-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67097/E-GEOD-67097.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-67097/E-GEOD-67097.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-67097/
E-GEOD-51954	Epigenome analysis of human epidermal and dermal samples with aging and sun exposure	methylation profiling by array	Homo sapiens	78	2015-03-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51954/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51954/
E-GEOD-66695	Genome-wide Scan for Methylation Profiles in Breast Cancer	methylation profiling by array	Homo sapiens	120	2015-03-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66695/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-66695/
E-GEOD-66562	CMV infection drives adaptive epigenetic diversification of NK cells	methylation profiling by array	Homo sapiens	23	2015-03-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66562/E-GEOD-66562.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-66562/E-GEOD-66562.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-66562/
E-GEOD-52588	Identification of a DNA methylation signature in blood from subjects affected by Down syndrome	methylation profiling by array	Homo sapiens	87	2015-03-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52588/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52588/
E-GEOD-63347	DNA methylation profiles of brain samples from Down Syndrome subjects and controls	methylation profiling by array	Homo sapiens	71	2015-03-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63347/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63347/
E-GEOD-62053	S-adenosylmethionine (SAM) changes DNA methylation patterns in prostate cancer cells	methylation profiling by array	Homo sapiens	8	2015-03-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62053/E-GEOD-62053.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62053/E-GEOD-62053.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62053/
E-GEOD-64316	DNA methylation patterns in newborns exposed to tobacco in utero	methylation profiling by array	Homo sapiens	20	2015-02-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64316/E-GEOD-64316.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64316/
E-GEOD-36054	Methylation Profiling of Blood DNA from Healthy Children	methylation profiling by array	Homo sapiens	192	2015-02-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-36054/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-36054/
E-GEOD-56588	A Methylation-Based Signature Predicts Survival In Hepatocellular Carcinoma Patient	methylation profiling by array	Homo sapiens	243	2015-02-13	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56588/
E-GEOD-52865	A DNA methylation definition of biologically distinct breast cancer subtypes	methylation profiling by array	Homo sapiens	57	2015-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52865/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52865/
E-GEOD-41933	Human bone and marrow niche formation by mesenchymal progenitors in vivo is predefined by an organotypic epigenetic signature	methylation profiling by array	Homo sapiens	12	2015-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41933/E-GEOD-41933.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41933/
E-GEOD-63421	5-hydroxymethylcytosine marks promoters in colon that resist hypermethylation in cancer [Methylation450 Array]	methylation profiling by array	Homo sapiens	6	2015-02-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63421/E-GEOD-63421.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63421/
E-GEOD-47592	5-hydroxymethylcytosine marks promoters in colon that resist hypermethylation in cancer	ChIP-seq, transcription profiling by array, methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	137	2015-02-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47592/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-47592/
E-GEOD-40736	DNA Methylation Changes and Childhood Asthma in the Inner City	transcription profiling by array, methylation profiling by array	Homo sapiens	388	2015-02-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-40736/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-40736/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-40736/
E-GEOD-40576	DNA Methylation Changes and Childhood Asthma in the Inner City [methylation]	methylation profiling by array	Homo sapiens	194	2015-02-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-40576/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-40576/
E-GEOD-65467	DNA methylation profiling in chondrocyte dedifferentiation in vitro	methylation profiling by array	Homo sapiens	12	2015-01-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65467/E-GEOD-65467.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65467/E-GEOD-65467.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65467/
E-GEOD-64096	Intra-sample heterogeneity of sperm DNA methylation	methylation profiling by array	Homo sapiens	40	2015-01-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64096/E-GEOD-64096.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64096/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64096/
E-GEOD-57205	In vivo investigations of the effect of short- and long-term recombinant growth hormone treatment on DNA-methylation in humans	methylation profiling by array	Homo sapiens	102	2015-01-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57205/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57205/
E-GEOD-57204	In vivo investigations of the effect of short- and long-term recombinant growth hormone treatment on DNA-methylation in humans	methylation profiling by array	Homo sapiens	54	2015-01-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57204/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57204/
E-GEOD-57107	In vivo investigations of the effect of short- and long-term recombinant growth hormone treatment on DNA-methylation in humans	methylation profiling by array	Homo sapiens	48	2015-01-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57107/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57107/
E-GEOD-55763	A coherent approach for analysis of the Illumina HumanMethylation450 BeadChip improves data quality and performance in epigenome-wide association studies	methylation profiling by array	Homo sapiens	2711	2015-01-22	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55763/
E-GEOD-65097	Epigenome profiling reveals significant DNA demethylation of interferon signature genes in lupus neutrophils	methylation profiling by array	Homo sapiens	38	2015-01-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65097/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65097/
E-GEOD-65079	Genetic Variation, Not Cell Type of Origin, Underlies Regulatory Differences in iPSCs	transcription profiling by array, methylation profiling by array	Homo sapiens	48	2015-01-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65079/E-GEOD-65079.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65079/E-GEOD-65079.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65079/
E-GEOD-65078	Genetic Variation, Not Cell Type of Origin, Underlies Regulatory Differences in iPSCs [Methylation]	methylation profiling by array	Homo sapiens	24	2015-01-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65078/E-GEOD-65078.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-65078/E-GEOD-65078.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-65078/
E-GEOD-64950	Dynamic nature of epigenetic patterns observed during the Mars 520-d mission simulation	methylation profiling by array	Homo sapiens	36	2015-01-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64950/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64950/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64950/
E-GEOD-55491	Genomewide methylation analysis in Silver Russell syndrome patients	methylation profiling by array	Homo sapiens	24	2015-01-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55491/E-GEOD-55491.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55491/E-GEOD-55491.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55491/
E-GEOD-60274	Genome-wide DNA methylation profiling of 68 GBM (primary & recurrent), 4 glioma spheres and 5 non-tumor brain samples	methylation profiling by array	Homo sapiens	77	2015-01-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60274/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60274/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60274/
E-GEOD-59999	Prediction of clinical reactivity in food sensitized individuals from blood DNA methylation profiles	methylation profiling by array	Homo sapiens	71	2015-01-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59999/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59999/
E-MTAB-3161	Methylation profiling by array of peripheral blood DNA sampled from 12 obese patients before and six months after Roux-en Y gastric bypass surgery	methylation profiling by array	Homo sapiens	49	2014-12-31	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-3161/E-MTAB-3161.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3161/
E-GEOD-47915	Human Prostate Cancer Illumina Infinium Human Methylation450 (HM450K bead array) BeadChip samples (benign vs tumor)	methylation profiling by array	Homo sapiens	8	2014-12-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47915/E-GEOD-47915.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47915/E-GEOD-47915.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-47915/
E-GEOD-58885	Methylomic trajectories across human	methylation profiling by array	Homo sapiens	179	2014-12-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58885/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58885/
E-GEOD-59038	Expanding epigenomics to archived FFPE tissues: An evaluation of DNA repair methodologies	methylation profiling by array	Homo sapiens	24	2014-12-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59038/E-GEOD-59038.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59038/E-GEOD-59038.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59038/
E-GEOD-45649	Anti-BRAF mutation drug resistance enhances EGFR expression in melanomas	transcription profiling by array, methylation profiling by array	Homo sapiens	8	2014-12-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45649/E-GEOD-45649.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45649/E-GEOD-45649.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45649/
